orthoID	genes
OG651_0	APH1A,APH1A_B,APH1A_C,APH1A_D,APH1A_E,APH1A_F,APH1A_G,APH1A_H,APH1A_I,APH1A_J,APH1A_K,APH1A_L,APH1A_M,APH1A_N,APH1A_O,APH1A_P,APH1A_Q,APH1A_R,APH1A_S,APH1A_T
OG652_0	APH1B,APH1B_B,APH1B_C,APH1B_D,APH1B_E,APH1B_F,APH1B_G,APH1B_H,APH1B_I,APH1B_J,APH1B_K,APH1B_L,APH1B_M,APH1B_N,APH1B_O,APH1B_P,APH1B_Q,APH1B_R,APH1B_S,APH1B_T
OG653_0	API5,API5_B,API5_C,API5_D,API5_E,API5_F,API5_G,API5_H,API5_I,API5_J,API5_K,API5_L,API5_M,API5_N,API5_O,API5_P,API5_Q,API5_R,API5_S,API5_T
OG654_0	APIP,APIP_B,APIP_C,APIP_D,APIP_E,APIP_F,APIP_G,APIP_H,APIP_I,APIP_J,APIP_K,APIP_L,APIP_M,APIP_N,APIP_O,APIP_P,APIP_Q,APIP_R,APIP_S,APIP_T
OG655_0	APITD1,APITD1_B,APITD1_C,APITD1_D,APITD1_E,APITD1_F,APITD1_G,APITD1_H,APITD1_I,APITD1_J,APITD1_K,APITD1_L,APITD1_M,APITD1_N,APITD1_O,APITD1_P,APITD1_Q,APITD1_R,APITD1_S,APITD1_T
OG656_0	APITD1-CORT,APITD1-CORT_B,APITD1-CORT_C,APITD1-CORT_D,APITD1-CORT_E,APITD1-CORT_F,APITD1-CORT_G,APITD1-CORT_H,APITD1-CORT_I,APITD1-CORT_J,APITD1-CORT_K,APITD1-CORT_L,APITD1-CORT_M,APITD1-CORT_N,APITD1-CORT_O,APITD1-CORT_P,APITD1-CORT_Q,APITD1-CORT_R,APITD1-CORT_S,APITD1-CORT_T
OG657_0	APLF,APLF_B,APLF_C,APLF_D,APLF_E,APLF_F,APLF_G,APLF_H,APLF_I,APLF_J,APLF_K,APLF_L,APLF_M,APLF_N,APLF_O,APLF_P,APLF_Q,APLF_R,APLF_S,APLF_T
OG658_0	APLN,APLN_B,APLN_C,APLN_D,APLN_E,APLN_F,APLN_G,APLN_H,APLN_I,APLN_J,APLN_K,APLN_L,APLN_M,APLN_N,APLN_O,APLN_P,APLN_Q,APLN_R,APLN_S,APLN_T
OG659_0	APLNR,APLNR_B,APLNR_C,APLNR_D,APLNR_E,APLNR_F,APLNR_G,APLNR_H,APLNR_I,APLNR_J,APLNR_K,APLNR_L,APLNR_M,APLNR_N,APLNR_O,APLNR_P,APLNR_Q,APLNR_R,APLNR_S,APLNR_T
OG660_0	APLP1,APLP1_B,APLP1_C,APLP1_D,APLP1_E,APLP1_F,APLP1_G,APLP1_H,APLP1_I,APLP1_J,APLP1_K,APLP1_L,APLP1_M,APLP1_N,APLP1_O,APLP1_P,APLP1_Q,APLP1_R,APLP1_S,APLP1_T
OG661_0	APLP2,APLP2_B,APLP2_C,APLP2_D,APLP2_E,APLP2_F,APLP2_G,APLP2_H,APLP2_I,APLP2_J,APLP2_K,APLP2_L,APLP2_M,APLP2_N,APLP2_O,APLP2_P,APLP2_Q,APLP2_R,APLP2_S,APLP2_T
OG662_0	APOA1,APOA1_B,APOA1_C,APOA1_D,APOA1_E,APOA1_F,APOA1_G,APOA1_H,APOA1_I,APOA1_J,APOA1_K,APOA1_L,APOA1_M,APOA1_N,APOA1_O,APOA1_P,APOA1_Q,APOA1_R,APOA1_S,APOA1_T
OG663_0	APOA1BP,APOA1BP_B,APOA1BP_C,APOA1BP_D,APOA1BP_E,APOA1BP_F,APOA1BP_G,APOA1BP_H,APOA1BP_I,APOA1BP_J,APOA1BP_K,APOA1BP_L,APOA1BP_M,APOA1BP_N,APOA1BP_O,APOA1BP_P,APOA1BP_Q,APOA1BP_R,APOA1BP_S,APOA1BP_T
OG664_0	APOA2,APOA2_B,APOA2_C,APOA2_D,APOA2_E,APOA2_F,APOA2_G,APOA2_H,APOA2_I,APOA2_J,APOA2_K,APOA2_L,APOA2_M,APOA2_N,APOA2_O,APOA2_P,APOA2_Q,APOA2_R,APOA2_S,APOA2_T
OG665_0	APOB,APOB_B,APOB_C,APOB_D,APOB_E,APOB_F,APOB_G,APOB_H,APOB_I,APOB_J,APOB_K,APOB_L,APOB_M,APOB_N,APOB_O,APOB_P,APOB_Q,APOB_R,APOB_S,APOB_T
OG666_0	APOBEC3A,APOBEC3A_B,APOBEC3A_C,APOBEC3A_D,APOBEC3A_E,APOBEC3A_F,APOBEC3A_G,APOBEC3A_H,APOBEC3A_I,APOBEC3A_J,APOBEC3A_K,APOBEC3A_L,APOBEC3A_M,APOBEC3A_N,APOBEC3A_O,APOBEC3A_P,APOBEC3A_Q,APOBEC3A_R,APOBEC3A_S,APOBEC3A_T
OG667_0	APOBEC3B,APOBEC3B_B,APOBEC3B_C,APOBEC3B_D,APOBEC3B_E,APOBEC3B_F,APOBEC3B_G,APOBEC3B_H,APOBEC3B_I,APOBEC3B_J,APOBEC3B_K,APOBEC3B_L,APOBEC3B_M,APOBEC3B_N,APOBEC3B_O,APOBEC3B_P,APOBEC3B_Q,APOBEC3B_R,APOBEC3B_S,APOBEC3B_T
OG668_0	APOBEC3C,APOBEC3C_B,APOBEC3C_C,APOBEC3C_D,APOBEC3C_E,APOBEC3C_F,APOBEC3C_G,APOBEC3C_H,APOBEC3C_I,APOBEC3C_J,APOBEC3C_K,APOBEC3C_L,APOBEC3C_M,APOBEC3C_N,APOBEC3C_O,APOBEC3C_P,APOBEC3C_Q,APOBEC3C_R,APOBEC3C_S,APOBEC3C_T
OG669_0	APOBEC3D,APOBEC3D_B,APOBEC3D_C,APOBEC3D_D,APOBEC3D_E,APOBEC3D_F,APOBEC3D_G,APOBEC3D_H,APOBEC3D_I,APOBEC3D_J,APOBEC3D_K,APOBEC3D_L,APOBEC3D_M,APOBEC3D_N,APOBEC3D_O,APOBEC3D_P,APOBEC3D_Q,APOBEC3D_R,APOBEC3D_S,APOBEC3D_T
OG670_0	APOBEC3F,APOBEC3F_B,APOBEC3F_C,APOBEC3F_D,APOBEC3F_E,APOBEC3F_F,APOBEC3F_G,APOBEC3F_H,APOBEC3F_I,APOBEC3F_J,APOBEC3F_K,APOBEC3F_L,APOBEC3F_M,APOBEC3F_N,APOBEC3F_O,APOBEC3F_P,APOBEC3F_Q,APOBEC3F_R,APOBEC3F_S,APOBEC3F_T
OG671_0	APOBEC3G,APOBEC3G_B,APOBEC3G_C,APOBEC3G_D,APOBEC3G_E,APOBEC3G_F,APOBEC3G_G,APOBEC3G_H,APOBEC3G_I,APOBEC3G_J,APOBEC3G_K,APOBEC3G_L,APOBEC3G_M,APOBEC3G_N,APOBEC3G_O,APOBEC3G_P,APOBEC3G_Q,APOBEC3G_R,APOBEC3G_S,APOBEC3G_T
OG672_0	APOBEC3H,APOBEC3H_B,APOBEC3H_C,APOBEC3H_D,APOBEC3H_E,APOBEC3H_F,APOBEC3H_G,APOBEC3H_H,APOBEC3H_I,APOBEC3H_J,APOBEC3H_K,APOBEC3H_L,APOBEC3H_M,APOBEC3H_N,APOBEC3H_O,APOBEC3H_P,APOBEC3H_Q,APOBEC3H_R,APOBEC3H_S,APOBEC3H_T
OG673_0	APOBR,APOBR_B,APOBR_C,APOBR_D,APOBR_E,APOBR_F,APOBR_G,APOBR_H,APOBR_I,APOBR_J,APOBR_K,APOBR_L,APOBR_M,APOBR_N,APOBR_O,APOBR_P,APOBR_Q,APOBR_R,APOBR_S,APOBR_T
OG674_0	APOC1,APOC1_B,APOC1_C,APOC1_D,APOC1_E,APOC1_F,APOC1_G,APOC1_H,APOC1_I,APOC1_J,APOC1_K,APOC1_L,APOC1_M,APOC1_N,APOC1_O,APOC1_P,APOC1_Q,APOC1_R,APOC1_S,APOC1_T
OG675_0	APOC3,APOC3_B,APOC3_C,APOC3_D,APOC3_E,APOC3_F,APOC3_G,APOC3_H,APOC3_I,APOC3_J,APOC3_K,APOC3_L,APOC3_M,APOC3_N,APOC3_O,APOC3_P,APOC3_Q,APOC3_R,APOC3_S,APOC3_T
OG676_0	APOC4,APOC4_B,APOC4_C,APOC4_D,APOC4_E,APOC4_F,APOC4_G,APOC4_H,APOC4_I,APOC4_J,APOC4_K,APOC4_L,APOC4_M,APOC4_N,APOC4_O,APOC4_P,APOC4_Q,APOC4_R,APOC4_S,APOC4_T
OG677_0	APOE,APOE_B,APOE_C,APOE_D,APOE_E,APOE_F,APOE_G,APOE_H,APOE_I,APOE_J,APOE_K,APOE_L,APOE_M,APOE_N,APOE_O,APOE_P,APOE_Q,APOE_R,APOE_S,APOE_T
OG678_0	APOF,APOF_B,APOF_C,APOF_D,APOF_E,APOF_F,APOF_G,APOF_H,APOF_I,APOF_J,APOF_K,APOF_L,APOF_M,APOF_N,APOF_O,APOF_P,APOF_Q,APOF_R,APOF_S,APOF_T
OG679_0	APOL1,APOL1_B,APOL1_C,APOL1_D,APOL1_E,APOL1_F,APOL1_G,APOL1_H,APOL1_I,APOL1_J,APOL1_K,APOL1_L,APOL1_M,APOL1_N,APOL1_O,APOL1_P,APOL1_Q,APOL1_R,APOL1_S,APOL1_T
OG680_0	APOL2,APOL2_B,APOL2_C,APOL2_D,APOL2_E,APOL2_F,APOL2_G,APOL2_H,APOL2_I,APOL2_J,APOL2_K,APOL2_L,APOL2_M,APOL2_N,APOL2_O,APOL2_P,APOL2_Q,APOL2_R,APOL2_S,APOL2_T
OG681_0	APOL4,APOL4_B,APOL4_C,APOL4_D,APOL4_E,APOL4_F,APOL4_G,APOL4_H,APOL4_I,APOL4_J,APOL4_K,APOL4_L,APOL4_M,APOL4_N,APOL4_O,APOL4_P,APOL4_Q,APOL4_R,APOL4_S,APOL4_T
OG682_0	APOL6,APOL6_B,APOL6_C,APOL6_D,APOL6_E,APOL6_F,APOL6_G,APOL6_H,APOL6_I,APOL6_J,APOL6_K,APOL6_L,APOL6_M,APOL6_N,APOL6_O,APOL6_P,APOL6_Q,APOL6_R,APOL6_S,APOL6_T
OG683_0	APOLD1,APOLD1_B,APOLD1_C,APOLD1_D,APOLD1_E,APOLD1_F,APOLD1_G,APOLD1_H,APOLD1_I,APOLD1_J,APOLD1_K,APOLD1_L,APOLD1_M,APOLD1_N,APOLD1_O,APOLD1_P,APOLD1_Q,APOLD1_R,APOLD1_S,APOLD1_T
OG684_0	APOM,APOM_B,APOM_C,APOM_D,APOM_E,APOM_F,APOM_G,APOM_H,APOM_I,APOM_J,APOM_K,APOM_L,APOM_M,APOM_N,APOM_O,APOM_P,APOM_Q,APOM_R,APOM_S,APOM_T
OG685_0	APOO,APOO_B,APOO_C,APOO_D,APOO_E,APOO_F,APOO_G,APOO_H,APOO_I,APOO_J,APOO_K,APOO_L,APOO_M,APOO_N,APOO_O,APOO_P,APOO_Q,APOO_R,APOO_S,APOO_T
OG686_0	APOOL,APOOL_B,APOOL_C,APOOL_D,APOOL_E,APOOL_F,APOOL_G,APOOL_H,APOOL_I,APOOL_J,APOOL_K,APOOL_L,APOOL_M,APOOL_N,APOOL_O,APOOL_P,APOOL_Q,APOOL_R,APOOL_S,APOOL_T
OG687_0	APOPT1,APOPT1_B,APOPT1_C,APOPT1_D,APOPT1_E,APOPT1_F,APOPT1_G,APOPT1_H,APOPT1_I,APOPT1_J,APOPT1_K,APOPT1_L,APOPT1_M,APOPT1_N,APOPT1_O,APOPT1_P,APOPT1_Q,APOPT1_R,APOPT1_S,APOPT1_T
OG688_0	APP,APP_B,APP_C,APP_D,APP_E,APP_F,APP_G,APP_H,APP_I,APP_J,APP_K,APP_L,APP_M,APP_N,APP_O,APP_P,APP_Q,APP_R,APP_S,APP_T
OG689_0	APPBP2,APPBP2_B,APPBP2_C,APPBP2_D,APPBP2_E,APPBP2_F,APPBP2_G,APPBP2_H,APPBP2_I,APPBP2_J,APPBP2_K,APPBP2_L,APPBP2_M,APPBP2_N,APPBP2_O,APPBP2_P,APPBP2_Q,APPBP2_R,APPBP2_S,APPBP2_T
OG690_0	APPL1,APPL1_B,APPL1_C,APPL1_D,APPL1_E,APPL1_F,APPL1_G,APPL1_H,APPL1_I,APPL1_J,APPL1_K,APPL1_L,APPL1_M,APPL1_N,APPL1_O,APPL1_P,APPL1_Q,APPL1_R,APPL1_S,APPL1_T
OG691_0	APPL2,APPL2_B,APPL2_C,APPL2_D,APPL2_E,APPL2_F,APPL2_G,APPL2_H,APPL2_I,APPL2_J,APPL2_K,APPL2_L,APPL2_M,APPL2_N,APPL2_O,APPL2_P,APPL2_Q,APPL2_R,APPL2_S,APPL2_T
OG692_0	APRT,APRT_B,APRT_C,APRT_D,APRT_E,APRT_F,APRT_G,APRT_H,APRT_I,APRT_J,APRT_K,APRT_L,APRT_M,APRT_N,APRT_O,APRT_P,APRT_Q,APRT_R,APRT_S,APRT_T
OG693_0	APTX,APTX_B,APTX_C,APTX_D,APTX_E,APTX_F,APTX_G,APTX_H,APTX_I,APTX_J,APTX_K,APTX_L,APTX_M,APTX_N,APTX_O,APTX_P,APTX_Q,APTX_R,APTX_S,APTX_T
OG694_0	AQP1,AQP1_B,AQP1_C,AQP1_D,AQP1_E,AQP1_F,AQP1_G,AQP1_H,AQP1_I,AQP1_J,AQP1_K,AQP1_L,AQP1_M,AQP1_N,AQP1_O,AQP1_P,AQP1_Q,AQP1_R,AQP1_S,AQP1_T
OG695_0	AQP11,AQP11_B,AQP11_C,AQP11_D,AQP11_E,AQP11_F,AQP11_G,AQP11_H,AQP11_I,AQP11_J,AQP11_K,AQP11_L,AQP11_M,AQP11_N,AQP11_O,AQP11_P,AQP11_Q,AQP11_R,AQP11_S,AQP11_T
OG696_0	AQP3,AQP3_B,AQP3_C,AQP3_D,AQP3_E,AQP3_F,AQP3_G,AQP3_H,AQP3_I,AQP3_J,AQP3_K,AQP3_L,AQP3_M,AQP3_N,AQP3_O,AQP3_P,AQP3_Q,AQP3_R,AQP3_S,AQP3_T
OG697_0	AQP4,AQP4_B,AQP4_C,AQP4_D,AQP4_E,AQP4_F,AQP4_G,AQP4_H,AQP4_I,AQP4_J,AQP4_K,AQP4_L,AQP4_M,AQP4_N,AQP4_O,AQP4_P,AQP4_Q,AQP4_R,AQP4_S,AQP4_T
OG698_0	AQP5,AQP5_B,AQP5_C,AQP5_D,AQP5_E,AQP5_F,AQP5_G,AQP5_H,AQP5_I,AQP5_J,AQP5_K,AQP5_L,AQP5_M,AQP5_N,AQP5_O,AQP5_P,AQP5_Q,AQP5_R,AQP5_S,AQP5_T
OG699_0	AQP6,AQP6_B,AQP6_C,AQP6_D,AQP6_E,AQP6_F,AQP6_G,AQP6_H,AQP6_I,AQP6_J,AQP6_K,AQP6_L,AQP6_M,AQP6_N,AQP6_O,AQP6_P,AQP6_Q,AQP6_R,AQP6_S,AQP6_T
OG700_0	AQP7,AQP7_B,AQP7_C,AQP7_D,AQP7_E,AQP7_F,AQP7_G,AQP7_H,AQP7_I,AQP7_J,AQP7_K,AQP7_L,AQP7_M,AQP7_N,AQP7_O,AQP7_P,AQP7_Q,AQP7_R,AQP7_S,AQP7_T
OG701_0	AQR,AQR_B,AQR_C,AQR_D,AQR_E,AQR_F,AQR_G,AQR_H,AQR_I,AQR_J,AQR_K,AQR_L,AQR_M,AQR_N,AQR_O,AQR_P,AQR_Q,AQR_R,AQR_S,AQR_T
OG702_0	AR,AR_B,AR_C,AR_D,AR_E,AR_F,AR_G,AR_H,AR_I,AR_J,AR_K,AR_L,AR_M,AR_N,AR_O,AR_P,AR_Q,AR_R,AR_S,AR_T
OG703_0	ARAF,ARAF_B,ARAF_C,ARAF_D,ARAF_E,ARAF_F,ARAF_G,ARAF_H,ARAF_I,ARAF_J,ARAF_K,ARAF_L,ARAF_M,ARAF_N,ARAF_O,ARAF_P,ARAF_Q,ARAF_R,ARAF_S,ARAF_T
OG704_0	ARAP1,ARAP1_B,ARAP1_C,ARAP1_D,ARAP1_E,ARAP1_F,ARAP1_G,ARAP1_H,ARAP1_I,ARAP1_J,ARAP1_K,ARAP1_L,ARAP1_M,ARAP1_N,ARAP1_O,ARAP1_P,ARAP1_Q,ARAP1_R,ARAP1_S,ARAP1_T
OG705_0	ARAP2,ARAP2_B,ARAP2_C,ARAP2_D,ARAP2_E,ARAP2_F,ARAP2_G,ARAP2_H,ARAP2_I,ARAP2_J,ARAP2_K,ARAP2_L,ARAP2_M,ARAP2_N,ARAP2_O,ARAP2_P,ARAP2_Q,ARAP2_R,ARAP2_S,ARAP2_T
OG706_0	ARAP3,ARAP3_B,ARAP3_C,ARAP3_D,ARAP3_E,ARAP3_F,ARAP3_G,ARAP3_H,ARAP3_I,ARAP3_J,ARAP3_K,ARAP3_L,ARAP3_M,ARAP3_N,ARAP3_O,ARAP3_P,ARAP3_Q,ARAP3_R,ARAP3_S,ARAP3_T
OG707_0	ARC,ARC_B,ARC_C,ARC_D,ARC_E,ARC_F,ARC_G,ARC_H,ARC_I,ARC_J,ARC_K,ARC_L,ARC_M,ARC_N,ARC_O,ARC_P,ARC_Q,ARC_R,ARC_S,ARC_T
OG708_0	ARCN1,ARCN1_B,ARCN1_C,ARCN1_D,ARCN1_E,ARCN1_F,ARCN1_G,ARCN1_H,ARCN1_I,ARCN1_J,ARCN1_K,ARCN1_L,ARCN1_M,ARCN1_N,ARCN1_O,ARCN1_P,ARCN1_Q,ARCN1_R,ARCN1_S,ARCN1_T
OG709_0	ARF1,ARF1_B,ARF1_C,ARF1_D,ARF1_E,ARF1_F,ARF1_G,ARF1_H,ARF1_I,ARF1_J,ARF1_K,ARF1_L,ARF1_M,ARF1_N,ARF1_O,ARF1_P,ARF1_Q,ARF1_R,ARF1_S,ARF1_T
OG710_0	ARF3,ARF3_B,ARF3_C,ARF3_D,ARF3_E,ARF3_F,ARF3_G,ARF3_H,ARF3_I,ARF3_J,ARF3_K,ARF3_L,ARF3_M,ARF3_N,ARF3_O,ARF3_P,ARF3_Q,ARF3_R,ARF3_S,ARF3_T
OG711_0	ARF4,ARF4_B,ARF4_C,ARF4_D,ARF4_E,ARF4_F,ARF4_G,ARF4_H,ARF4_I,ARF4_J,ARF4_K,ARF4_L,ARF4_M,ARF4_N,ARF4_O,ARF4_P,ARF4_Q,ARF4_R,ARF4_S,ARF4_T
OG712_0	ARF5,ARF5_B,ARF5_C,ARF5_D,ARF5_E,ARF5_F,ARF5_G,ARF5_H,ARF5_I,ARF5_J,ARF5_K,ARF5_L,ARF5_M,ARF5_N,ARF5_O,ARF5_P,ARF5_Q,ARF5_R,ARF5_S,ARF5_T
OG713_0	ARF6,ARF6_B,ARF6_C,ARF6_D,ARF6_E,ARF6_F,ARF6_G,ARF6_H,ARF6_I,ARF6_J,ARF6_K,ARF6_L,ARF6_M,ARF6_N,ARF6_O,ARF6_P,ARF6_Q,ARF6_R,ARF6_S,ARF6_T
OG714_0	ARFGAP1,ARFGAP1_B,ARFGAP1_C,ARFGAP1_D,ARFGAP1_E,ARFGAP1_F,ARFGAP1_G,ARFGAP1_H,ARFGAP1_I,ARFGAP1_J,ARFGAP1_K,ARFGAP1_L,ARFGAP1_M,ARFGAP1_N,ARFGAP1_O,ARFGAP1_P,ARFGAP1_Q,ARFGAP1_R,ARFGAP1_S,ARFGAP1_T
OG715_0	ARFGAP2,ARFGAP2_B,ARFGAP2_C,ARFGAP2_D,ARFGAP2_E,ARFGAP2_F,ARFGAP2_G,ARFGAP2_H,ARFGAP2_I,ARFGAP2_J,ARFGAP2_K,ARFGAP2_L,ARFGAP2_M,ARFGAP2_N,ARFGAP2_O,ARFGAP2_P,ARFGAP2_Q,ARFGAP2_R,ARFGAP2_S,ARFGAP2_T
OG716_0	ARFGAP3,ARFGAP3_B,ARFGAP3_C,ARFGAP3_D,ARFGAP3_E,ARFGAP3_F,ARFGAP3_G,ARFGAP3_H,ARFGAP3_I,ARFGAP3_J,ARFGAP3_K,ARFGAP3_L,ARFGAP3_M,ARFGAP3_N,ARFGAP3_O,ARFGAP3_P,ARFGAP3_Q,ARFGAP3_R,ARFGAP3_S,ARFGAP3_T
OG717_0	ARFGEF1,ARFGEF1_B,ARFGEF1_C,ARFGEF1_D,ARFGEF1_E,ARFGEF1_F,ARFGEF1_G,ARFGEF1_H,ARFGEF1_I,ARFGEF1_J,ARFGEF1_K,ARFGEF1_L,ARFGEF1_M,ARFGEF1_N,ARFGEF1_O,ARFGEF1_P,ARFGEF1_Q,ARFGEF1_R,ARFGEF1_S,ARFGEF1_T
OG718_0	ARFGEF2,ARFGEF2_B,ARFGEF2_C,ARFGEF2_D,ARFGEF2_E,ARFGEF2_F,ARFGEF2_G,ARFGEF2_H,ARFGEF2_I,ARFGEF2_J,ARFGEF2_K,ARFGEF2_L,ARFGEF2_M,ARFGEF2_N,ARFGEF2_O,ARFGEF2_P,ARFGEF2_Q,ARFGEF2_R,ARFGEF2_S,ARFGEF2_T
OG719_0	ARFIP1,ARFIP1_B,ARFIP1_C,ARFIP1_D,ARFIP1_E,ARFIP1_F,ARFIP1_G,ARFIP1_H,ARFIP1_I,ARFIP1_J,ARFIP1_K,ARFIP1_L,ARFIP1_M,ARFIP1_N,ARFIP1_O,ARFIP1_P,ARFIP1_Q,ARFIP1_R,ARFIP1_S,ARFIP1_T
OG720_0	ARFIP2,ARFIP2_B,ARFIP2_C,ARFIP2_D,ARFIP2_E,ARFIP2_F,ARFIP2_G,ARFIP2_H,ARFIP2_I,ARFIP2_J,ARFIP2_K,ARFIP2_L,ARFIP2_M,ARFIP2_N,ARFIP2_O,ARFIP2_P,ARFIP2_Q,ARFIP2_R,ARFIP2_S,ARFIP2_T
OG721_0	ARFRP1,ARFRP1_B,ARFRP1_C,ARFRP1_D,ARFRP1_E,ARFRP1_F,ARFRP1_G,ARFRP1_H,ARFRP1_I,ARFRP1_J,ARFRP1_K,ARFRP1_L,ARFRP1_M,ARFRP1_N,ARFRP1_O,ARFRP1_P,ARFRP1_Q,ARFRP1_R,ARFRP1_S,ARFRP1_T
OG722_0	ARG2,ARG2_B,ARG2_C,ARG2_D,ARG2_E,ARG2_F,ARG2_G,ARG2_H,ARG2_I,ARG2_J,ARG2_K,ARG2_L,ARG2_M,ARG2_N,ARG2_O,ARG2_P,ARG2_Q,ARG2_R,ARG2_S,ARG2_T
OG723_0	ARGFX,ARGFX_B,ARGFX_C,ARGFX_D,ARGFX_E,ARGFX_F,ARGFX_G,ARGFX_H,ARGFX_I,ARGFX_J,ARGFX_K,ARGFX_L,ARGFX_M,ARGFX_N,ARGFX_O,ARGFX_P,ARGFX_Q,ARGFX_R,ARGFX_S,ARGFX_T
OG724_0	ARGLU1,ARGLU1_B,ARGLU1_C,ARGLU1_D,ARGLU1_E,ARGLU1_F,ARGLU1_G,ARGLU1_H,ARGLU1_I,ARGLU1_J,ARGLU1_K,ARGLU1_L,ARGLU1_M,ARGLU1_N,ARGLU1_O,ARGLU1_P,ARGLU1_Q,ARGLU1_R,ARGLU1_S,ARGLU1_T
OG725_0	ARHGAP1,ARHGAP1_B,ARHGAP1_C,ARHGAP1_D,ARHGAP1_E,ARHGAP1_F,ARHGAP1_G,ARHGAP1_H,ARHGAP1_I,ARHGAP1_J,ARHGAP1_K,ARHGAP1_L,ARHGAP1_M,ARHGAP1_N,ARHGAP1_O,ARHGAP1_P,ARHGAP1_Q,ARHGAP1_R,ARHGAP1_S,ARHGAP1_T
OG726_0	ARHGAP10,ARHGAP10_B,ARHGAP10_C,ARHGAP10_D,ARHGAP10_E,ARHGAP10_F,ARHGAP10_G,ARHGAP10_H,ARHGAP10_I,ARHGAP10_J,ARHGAP10_K,ARHGAP10_L,ARHGAP10_M,ARHGAP10_N,ARHGAP10_O,ARHGAP10_P,ARHGAP10_Q,ARHGAP10_R,ARHGAP10_S,ARHGAP10_T
OG727_0	ARHGAP11A,ARHGAP11A_B,ARHGAP11A_C,ARHGAP11A_D,ARHGAP11A_E,ARHGAP11A_F,ARHGAP11A_G,ARHGAP11A_H,ARHGAP11A_I,ARHGAP11A_J,ARHGAP11A_K,ARHGAP11A_L,ARHGAP11A_M,ARHGAP11A_N,ARHGAP11A_O,ARHGAP11A_P,ARHGAP11A_Q,ARHGAP11A_R,ARHGAP11A_S,ARHGAP11A_T
OG728_0	ARHGAP11B,ARHGAP11B_B,ARHGAP11B_C,ARHGAP11B_D,ARHGAP11B_E,ARHGAP11B_F,ARHGAP11B_G,ARHGAP11B_H,ARHGAP11B_I,ARHGAP11B_J,ARHGAP11B_K,ARHGAP11B_L,ARHGAP11B_M,ARHGAP11B_N,ARHGAP11B_O,ARHGAP11B_P,ARHGAP11B_Q,ARHGAP11B_R,ARHGAP11B_S,ARHGAP11B_T
OG729_0	ARHGAP12,ARHGAP12_B,ARHGAP12_C,ARHGAP12_D,ARHGAP12_E,ARHGAP12_F,ARHGAP12_G,ARHGAP12_H,ARHGAP12_I,ARHGAP12_J,ARHGAP12_K,ARHGAP12_L,ARHGAP12_M,ARHGAP12_N,ARHGAP12_O,ARHGAP12_P,ARHGAP12_Q,ARHGAP12_R,ARHGAP12_S,ARHGAP12_T
OG730_0	ARHGAP15,ARHGAP15_B,ARHGAP15_C,ARHGAP15_D,ARHGAP15_E,ARHGAP15_F,ARHGAP15_G,ARHGAP15_H,ARHGAP15_I,ARHGAP15_J,ARHGAP15_K,ARHGAP15_L,ARHGAP15_M,ARHGAP15_N,ARHGAP15_O,ARHGAP15_P,ARHGAP15_Q,ARHGAP15_R,ARHGAP15_S,ARHGAP15_T
OG731_0	ARHGAP17,ARHGAP17_B,ARHGAP17_C,ARHGAP17_D,ARHGAP17_E,ARHGAP17_F,ARHGAP17_G,ARHGAP17_H,ARHGAP17_I,ARHGAP17_J,ARHGAP17_K,ARHGAP17_L,ARHGAP17_M,ARHGAP17_N,ARHGAP17_O,ARHGAP17_P,ARHGAP17_Q,ARHGAP17_R,ARHGAP17_S,ARHGAP17_T
OG732_0	ARHGAP18,ARHGAP18_B,ARHGAP18_C,ARHGAP18_D,ARHGAP18_E,ARHGAP18_F,ARHGAP18_G,ARHGAP18_H,ARHGAP18_I,ARHGAP18_J,ARHGAP18_K,ARHGAP18_L,ARHGAP18_M,ARHGAP18_N,ARHGAP18_O,ARHGAP18_P,ARHGAP18_Q,ARHGAP18_R,ARHGAP18_S,ARHGAP18_T
OG733_0	ARHGAP19,ARHGAP19_B,ARHGAP19_C,ARHGAP19_D,ARHGAP19_E,ARHGAP19_F,ARHGAP19_G,ARHGAP19_H,ARHGAP19_I,ARHGAP19_J,ARHGAP19_K,ARHGAP19_L,ARHGAP19_M,ARHGAP19_N,ARHGAP19_O,ARHGAP19_P,ARHGAP19_Q,ARHGAP19_R,ARHGAP19_S,ARHGAP19_T
OG734_0	ARHGAP20,ARHGAP20_B,ARHGAP20_C,ARHGAP20_D,ARHGAP20_E,ARHGAP20_F,ARHGAP20_G,ARHGAP20_H,ARHGAP20_I,ARHGAP20_J,ARHGAP20_K,ARHGAP20_L,ARHGAP20_M,ARHGAP20_N,ARHGAP20_O,ARHGAP20_P,ARHGAP20_Q,ARHGAP20_R,ARHGAP20_S,ARHGAP20_T
OG735_0	ARHGAP21,ARHGAP21_B,ARHGAP21_C,ARHGAP21_D,ARHGAP21_E,ARHGAP21_F,ARHGAP21_G,ARHGAP21_H,ARHGAP21_I,ARHGAP21_J,ARHGAP21_K,ARHGAP21_L,ARHGAP21_M,ARHGAP21_N,ARHGAP21_O,ARHGAP21_P,ARHGAP21_Q,ARHGAP21_R,ARHGAP21_S,ARHGAP21_T
